"","판매금액","제품명","출고가","date","rate","판매금액_z_rank","판매금액_month_mean"
"1329",150000,"galaxy note3 32gb","1067000","Mar",95.96,"B",133545.454545455
"1330",150000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1331",150000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1332",150000,"galaxy s5 32gb","988900","Oct",103.05,"B",171071.428571429
"1333",150000,"galaxy note3 32gb","1067000","Mar",95.96,"B",133545.454545455
"1334",150000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1335",150000,"galaxy note4 32gb","1067000","Oct",103.05,"B",225273.314285714
"1336",150000,"galaxy folder 8gb","297000","Oct",103.05,"B",157500
"1337",150000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1338",150000,"g3 cat.6 32gb","649000","Oct",103.05,"B",113669.12
"1339",150000,"galaxy note3 32gb","1067000","May",102.59,"B",163636.363636364
"1340",150000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1341",150000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1342",150000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1343",150000,"galaxy note3 32gb","1067000","Mar",95.96,"B",133545.454545455
"1344",150000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1345",150000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1346",150000,"galaxy note3 neo 16gb","790000","Oct",103.05,"A",84807.6923076923
"1347",150000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1348",150000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1349",150000,"luna 16gb","449900","Oct",103.05,"B",142352.941176471
"1350",150000,"galaxy note3 16gb","1067000","Jul",102.59,"B",148125
"1351",150000,"galaxy note3 32gb","1067000","Aug",102.59,"B",138333.333333333
"1352",150000,"iphone 5 16gb","484000","Oct",103.05,"A",113565.217391304
"1353",150000,"g4 32gb","825000","Jul",102.59,"B",150000
"1354",150000,"galaxy s3 3g 8gb","904200","Mar",95.96,"B",152678.571428571
"1355",150000,"galaxy note3 16gb","1067000","Aug",102.59,"B",136666.666666667
"1356",150000,"galaxy note3 32gb","1067000","May",102.59,"B",163636.363636364
"1357",150000,"galaxy note3 32gb","1067000","May",102.59,"B",163636.363636364
"1358",150000,"iphone 6 32gb","924000","Sep",103.05,"C",216666.666666667
"1359",150000,"iphone 6 32gb","924000","Sep",103.05,"C",216666.666666667
"1360",150000,"g4 32gb","825000","Oct",103.05,"B",149818.181818182
"1361",150000,"vega secret up 16gb","954800","Oct",103.05,"B",80416.6666666667
"1362",150000,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1363",150000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1364",150000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1365",150000,"galaxy s6 64gb","924000","Sep",103.05,"C",225000
"1366",150000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1367",150000,"iphone 5s 32gb","946000","Mar",95.96,"C",198888.888888889
"1368",150000,"iphone 5s 16gb","814000","Mar",95.96,"B",155285.714285714
"1369",150000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1370",150000,"iphone 4s 32gb","946000","Sep",103.05,"B",115000
"1371",150000,"iphone 5 16gb","484000","Oct",103.05,"A",113565.217391304
"1372",150000,"iphone 5 16gb","484000","Oct",103.05,"A",113565.217391304
"1373",150000,"iphone 5 16gb","484000","Oct",103.05,"A",113565.217391304
"1374",150000,"iphone 5 16gb","484000","Oct",103.05,"A",113565.217391304
"1375",150000,"iphone 5 16gb","484000","Oct",103.05,"A",113565.217391304
"1376",150000,"iphone 5 16gb","484000","Oct",103.05,"A",113565.217391304
"1377",150000,"iphone 5s 16gb","814000","Mar",95.96,"B",155285.714285714
"1378",150000,"iphone 5s 16gb","814000","Mar",95.96,"B",155285.714285714
"1379",150000,"iphone 5s 16gb","814000","Mar",95.96,"B",155285.714285714
"1380",150000,"iphone 5s 16gb","814000","Mar",95.96,"B",155285.714285714
"1381",150000,"iphone 5s 16gb","814000","Mar",95.96,"B",155285.714285714
"1382",150000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1383",150000,"iphone 5s 16gb","814000","Mar",95.96,"B",155285.714285714
"1384",150000,"iphone 5s 16gb","814000","Mar",95.96,"B",155285.714285714
"1385",150000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1386",150000,"iphone 5s 16gb","814000","Aug",102.59,"B",195714.285714286
"1387",150000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1388",150000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1389",150000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1390",150000,"iphone 6 64gb","924000","Oct",103.05,"C",464649.308695652
"1391",150000,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1392",150000,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1393",150000,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1394",150000,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1395",150000,"iphone 6 64gb","924000","Aug",102.59,"C",448529.411764706
"1396",150000,"iphone 6 64gb","924000","Oct",103.05,"C",464649.308695652
"1397",150000,"iphone se 16gb","504900","Oct",103.05,"C",346363.636363636
"1398",150000,"g4 32gb","825000","Mar",95.96,"B",157714.285714286
"1399",150000,"g4 32gb","825000","Mar",95.96,"B",157714.285714286
"1400",150000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1401",150000,"optimus g 32gb","968000","Oct",103.05,"B",135967.741935484
"1402",150000,"optimus g 32gb","968000","Oct",103.05,"B",135967.741935484
"1403",150000,"optimus g 32gb","968000","Oct",103.05,"B",135967.741935484
"1404",150000,"wine smart jazz 4gb","242000","Apr",102.59,"B",83333.3333333333
"1405",150000,"wine smart jazz 4gb","242000","Apr",102.59,"B",83333.3333333333
"1406",150000,"wine smart jazz 4gb","242000","May",102.59,"B",390000
"1407",150000,"galaxy note4 32gb","1067000","Oct",103.05,"B",225273.314285714
"1408",150000,"galaxy note4 32gb","1067000","Oct",103.05,"B",225273.314285714
"1409",150000,"g3 cat.6 32gb","649000","Oct",103.05,"B",113669.12
"1410",150000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1411",150000,"galaxy note3 32gb","1067000","Apr",102.59,"B",160666.666666667
"1412",150000,"galaxy note3 32gb","1067000","May",102.59,"B",163636.363636364
"1413",150000,"galaxy note3 32gb","1067000","May",102.59,"B",163636.363636364
"1414",150000,"galaxy note3 32gb","1067000","May",102.59,"B",163636.363636364
"1415",150000,"galaxy note3 32gb","1067000","Aug",102.59,"B",138333.333333333
"1416",150000,"galaxy note3 32gb","1067000","Feb",94.9,"B",175000
"1417",150000,"galaxy note3 16gb","1067000","Feb",94.9,"B",175000
"1418",160000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1419",160000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1420",160000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1421",160000,"g4 32gb","825000","Mar",95.96,"B",157714.285714286
"1422",160000,"g4 32gb","825000","Oct",103.05,"B",149818.181818182
"1423",160000,"g4 32gb","825000","Oct",103.05,"B",149818.181818182
"1424",160000,"g4 32gb","825000","Oct",103.05,"B",149818.181818182
"1425",160000,"g4 32gb","825000","Oct",103.05,"B",149818.181818182
"1426",160000,"im-100 32gb","449900","Mar",95.96,"B",141538.461538462
"1427",160000,"g4 32gb","825000","Oct",103.05,"B",149818.181818182
"1428",160000,"g4 32gb","825000","Mar",95.96,"B",157714.285714286
"1429",160000,"g4 32gb","825000","Mar",95.96,"B",157714.285714286
"1430",160000,"g4 32gb","825000","Mar",95.96,"B",157714.285714286
"1431",160000,"g4 32gb","825000","Mar",95.96,"B",157714.285714286
"1432",160000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1433",160000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1434",160000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1435",160000,"galaxy note4 32gb","449900","Mar",95.96,"B",206578.947368421
"1436",160000,"galaxy note4 32gb","449900","Mar",95.96,"B",206578.947368421
"1437",160000,"g4 32gb","825000","Oct",103.05,"B",149818.181818182
"1438",160000,"xperia z3 32gb","799000","Feb",94.9,"C",160000
"1439",160000,"galaxy folder 8gb","297000","Sep",103.05,"B",160000
"1440",160000,"galaxy note3 32gb","1067000","Mar",95.96,"B",133545.454545455
"1441",160000,"galaxy note3 32gb","1067000","Mar",95.96,"B",133545.454545455
"1442",160000,"galaxy a8 2016 32gb","649000","Mar",95.96,"C",218392.857142857
"1443",160000,"galaxy a8 2016 32gb","649000","Mar",95.96,"C",218392.857142857
"1444",160000,"galaxy s4 32gb","954800","Feb",94.9,"B",160000
"1445",160000,"galaxy note4 32gb","957000","Mar",95.96,"B",206578.947368421
"1446",160000,"galaxy folder 8gb","297000","Sep",103.05,"B",160000
"1447",160000,"g4 32gb","825000","Oct",103.05,"B",149818.181818182
"1448",160000,"g4 32gb","825000","Oct",103.05,"B",149818.181818182
"1449",160000,"g4 32gb","825000","Oct",103.05,"B",149818.181818182
"1450",160000,"nexus 5x 16gb","509000","Oct",103.05,"B",162666.666666667
"1451",160000,"nexus 5x 16gb","509000","Oct",103.05,"B",162666.666666667
"1452",160000,"nexus 5x 16gb","509000","Oct",103.05,"B",162666.666666667
"1453",160000,"nexus 5x 16gb","509000","Oct",103.05,"B",162666.666666667
"1454",160000,"nexus 5x 16gb","509000","Oct",103.05,"B",162666.666666667
"1455",160000,"nexus 5x 32gb","569000","Mar",95.96,"C",152500
"1456",160000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1457",160000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1458",160000,"galaxy note3 32gb","1067000","Mar",95.96,"B",133545.454545455
"1459",160000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1460",160000,"luna 16gb","449900","Oct",103.05,"B",142352.941176471
"1461",160000,"galaxy note3 16gb","1067000","Jul",102.59,"B",148125
"1462",160000,"galaxy note3 16gb","1067000","Jul",102.59,"B",148125
"1463",160000,"galaxy note3 16gb","1067000","Jul",102.59,"B",148125
"1464",160000,"galaxy note3 16gb","1067000","Jul",102.59,"B",148125
"1465",160000,"galaxy note3 16gb","1067000","Jul",102.59,"B",148125
"1466",160000,"galaxy note3 32gb","1067000","May",102.59,"B",163636.363636364
"1467",160000,"galaxy note 2 32gb","1089000","Apr",102.59,"B",162000
"1468",160000,"galaxy note3 16gb","1067000","Apr",102.59,"B",152500
"1469",160000,"galaxy note3 32gb","1067000","Mar",95.96,"B",133545.454545455
"1470",160000,"iphone 5s 16gb","814000","Aug",102.59,"B",195714.285714286
"1471",160000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1472",160000,"iphone 5s 16gb","814000","Feb",94.9,"B",250000
"1473",160000,"iphone 5s 16gb","814000","Jul",102.59,"B",191250
"1474",160000,"iphone 5s 32gb","946000","Mar",95.96,"C",198888.888888889
"1475",160000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1476",160000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1477",160000,"xperia z3 32gb","799000","Feb",94.9,"C",160000
"1478",160000,"xperia z3 32gb","799000","Oct",103.05,"C",210000
"1479",160000,"g4 32gb","825000","Oct",103.05,"B",149818.181818182
"1480",160000,"g4 32gb","825000","Oct",103.05,"B",149818.181818182
"1481",160000,"g4 32gb","825000","Oct",103.05,"B",149818.181818182
"1482",160000,"galaxy note3 32gb","1067000","Apr",102.59,"B",160666.666666667
"1483",160000,"galaxy note3 32gb","1067000","Apr",102.59,"B",160666.666666667
"1484",160000,"galaxy note3 32gb","1067000","May",102.59,"B",163636.363636364
"1485",165000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1486",165000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1487",165000,"galaxy s5 32gb","940500","Mar",95.96,"B",138444.444444444
"1488",170000,"iphone 6 128gb","1056000","Oct",103.05,"C",525820.895522388
"1489",170000,"iphone 5s 16gb","814000","Mar",95.96,"B",155285.714285714
"1490",170000,"lg g5 32gb","836000","May",102.59,"C",123333.333333333
"1491",170000,"xperia z3 16gb","799000","Oct",103.05,"C",2e+05
"1492",170000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1493",170000,"iphone 5s 16gb","814000","Jul",102.59,"B",191250
"1494",170000,"galaxy note4 32gb","396000","Oct",103.05,"B",225273.314285714
"1495",170000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1496",170000,"galaxy s6 32gb","854000","Mar",95.96,"C",220655.737704918
"1497",170000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1498",170000,"galaxy folder 8gb","297000","Mar",95.96,"B",122272.727272727
"1499",170000,"galaxy s6 edge 32gb","979000","Mar",95.96,"C",242857.142857143
"1500",170000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1501",170000,"g4 32gb","825000","Oct",103.05,"B",149818.181818182
"1502",170000,"g4 32gb","825000","Oct",103.05,"B",149818.181818182
"1503",170000,"nexus 5x 16gb","509000","Oct",103.05,"B",162666.666666667
"1504",170000,"nexus 5x 32gb","569000","Mar",95.96,"C",152500
"1505",170000,"nexus 5x 16gb","509000","Oct",103.05,"B",162666.666666667
"1506",170000,"nexus 5x 16gb","509000","Oct",103.05,"B",162666.666666667
"1507",170000,"nexus 5x 16gb","509000","Oct",103.05,"B",162666.666666667
"1508",170000,"nexus 5x 16gb","509000","Oct",103.05,"B",162666.666666667
"1509",170000,"nexus 5x 16gb","509000","Oct",103.05,"B",162666.666666667
"1510",170000,"nexus 5x 16gb","509000","Oct",103.05,"B",162666.666666667
"1511",170000,"nexus 5x 16gb","509000","Oct",103.05,"B",162666.666666667
"1512",170000,"galaxy s5 32gb","1067000","Oct",103.05,"B",171071.428571429
"1513",170000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1514",170000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1515",170000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1516",170000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1517",170000,"galaxy note3 32gb","1067000","Mar",95.96,"B",133545.454545455
"1518",170000,"galaxy note3 32gb","1067000","Mar",94.9,"B",133545.454545455
"1519",170000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1520",170000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1521",170000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1522",170000,"galaxy a8 2016 32gb","649000","Mar",95.96,"B",218392.857142857
"1523",170000,"galaxy note3 32gb","1067000","Apr",102.59,"B",160666.666666667
"1524",170000,"galaxy note3 32gb","1067000","Apr",102.59,"B",160666.666666667
"1525",170000,"galaxy note3 16gb","1067000","Jun",102.59,"B",170000
"1526",170000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1527",170000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1528",170000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1529",170000,"iphone 5 16gb","484000","Oct",103.05,"A",113565.217391304
"1530",170000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1531",170000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1532",170000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1533",170000,"galaxy s7 32gb","836000","Oct",103.05,"C",455614.035087719
"1534",170000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1535",170000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1536",170000,"iphone 5s 16gb","814000","Mar",95.96,"B",155285.714285714
"1537",170000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1538",170000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1539",170000,"im-100 32gb","449900","Mar",95.96,"B",141538.461538462
"1540",170000,"xperia z3 32gb","799000","Jun",102.59,"B",170000
"1541",170000,"xperia z3 32gb","799000","Jun",102.59,"B",170000
"1542",170000,"galaxy note4 32gb","957000","Oct",103.05,"B",225273.314285714
"1543",170000,"galaxy note3 32gb","1067000","Oct",103.05,"B",136525.423728814
"1544",170000,"galaxy s5 32gb","940500","Mar",95.96,"B",138444.444444444
"1545",170000,"galaxy note3 32gb","1067000","Apr",102.59,"B",160666.666666667
"1546",175000,"galaxy note3 32gb","1067000","Oct",103.05,"A",136525.423728814
"1547",175000,"galaxy note4 32gb","449900","Mar",95.96,"B",206578.947368421
"1548",175000,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1549",180000,"galaxy note 2 32gb","1089000","Oct",103.05,"B",121363.636363636
"1550",180000,"iphone 4s 16gb","814000","Oct",103.05,"A",109000
"1551",180000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1552",180000,"galaxy a8 2016 32gb","649000","Oct",103.05,"B",194166.666666667
"1553",180000,"g4 32gb","825000","Oct",103.05,"B",149818.181818182
"1554",180000,"iphone 5s 16gb","814000","Aug",102.59,"B",195714.285714286
"1555",180000,"xperia z3 16gb","799000","Oct",103.05,"C",2e+05
"1556",180000,"wine smart jazz 4gb","242000","Mar",95.96,"A",71118
"1557",180000,"galaxy a7 2016 16gb","599500","Mar",95.96,"C",252222.222222222
"1558",180000,"g4 32gb","825000","Oct",103.05,"B",149818.181818182
"1559",180000,"g4 32gb","825000","Oct",103.05,"B",149818.181818182
"1560",180000,"g4 32gb","825000","Oct",103.05,"B",149818.181818182
"1561",180000,"lg u 32gb","396000","Oct",103.05,"B",105775
"1562",180000,"g4 32gb","825000","Oct",103.05,"B",149818.181818182
"1563",180000,"iphone 5s 16gb","814000","Mar",95.96,"B",155285.714285714
"1564",180000,"iphone 5s 16gb","814000","Mar",95.96,"B",155285.714285714
"1565",180000,"iphone 5s 16gb","814000","Mar",95.96,"B",155285.714285714
"1566",180000,"galaxy s6 32gb","854000","Mar",95.96,"C",220655.737704918
"1567",180000,"galaxy s6 32gb","854000","Mar",95.96,"C",220655.737704918
"1568",180000,"galaxy note3 32gb","1067000","Mar",95.96,"A",133545.454545455
"1569",180000,"galaxy note3 32gb","1067000","Mar",95.96,"A",133545.454545455
"1570",180000,"galaxy note3 32gb","1067000","Mar",95.96,"A",133545.454545455
"1571",180000,"iphone 5s 32gb","946000","Oct",103.05,"B",219411.764705882
"1572",180000,"g4 32gb","825000","Oct",103.05,"B",149818.181818182
"1573",180000,"xperia z3 16gb","799000","Feb",94.9,"C",216666.666666667
"1574",180000,"galaxy a8 2016 32gb","649000","Mar",95.96,"B",218392.857142857
"1575",180000,"galaxy a8 2016 32gb","649000","Mar",95.96,"B",218392.857142857
"1576",180000,"galaxy a8 2016 32gb","649000","Oct",103.05,"B",194166.666666667
"1577",180000,"galaxy a8 2016 32gb","649000","Mar",95.96,"B",218392.857142857
"1578",180000,"galaxy a8 2016 32gb","649000","Mar",95.96,"B",218392.857142857
"1579",180000,"galaxy a8 2016 32gb","649000","Mar",95.96,"B",218392.857142857
"1580",180000,"galaxy s6 32gb","854000","Mar",95.96,"C",220655.737704918
"1581",180000,"galaxy s6 32gb","854000","Mar",95.96,"C",220655.737704918
"1582",180000,"galaxy s6 32gb","854000","Mar",95.96,"C",220655.737704918
"1583",180000,"galaxy s6 edge 32gb","979000","Mar",95.96,"C",242857.142857143
"1584",180000,"galaxy s6 edge 32gb","979000","Oct",103.05,"C",295000
"1585",180000,"galaxy s6 edge 64gb","1056000","Oct",103.05,"C",301052.631578947
"1586",180000,"galaxy note3 32gb","1067000","Oct",103.05,"A",136525.423728814
"1587",180000,"galaxy note3 32gb","1067000","Oct",103.05,"A",136525.423728814
"1588",180000,"nexus 5x 16gb","509000","Oct",103.05,"B",162666.666666667
"1589",180000,"nexus 5x 32gb","569000","Oct",103.05,"B",216583.333333333
"1590",180000,"galaxy note4 32gb","957000","Oct",103.05,"B",225273.314285714
"1591",180000,"galaxy note4 32gb","957000","Oct",103.05,"B",225273.314285714
"1592",180000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1593",180000,"galaxy a8 2016 32gb","649000","Oct",103.05,"B",194166.666666667
"1594",180000,"galaxy note3 16gb","1067000","Apr",102.59,"A",152500
"1595",180000,"g4 32gb","825000","Oct",103.05,"B",149818.181818182
"1596",180000,"im-100 32gb","449900","Mar",95.96,"B",141538.461538462
"1597",180000,"im-100 32gb","449900","Mar",95.96,"B",141538.461538462
"1598",180000,"iphone 5s 16gb","814000","Sep",103.05,"B",198888.888888889
"1599",180000,"iphone 5s 16gb","814000","Sep",103.05,"B",198888.888888889
"1600",180000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1601",180000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1602",180000,"iphone 6 16gb","789800","Sep",103.05,"C",398181.818181818
"1603",180000,"iphone 6 16gb","789800","Sep",103.05,"C",398181.818181818
"1604",180000,"iphone 5s 64gb","1078000","Oct",103.05,"C",270000
"1605",180000,"iphone 5s 64gb","1078000","Oct",103.05,"C",270000
"1606",180000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1607",180000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1608",180000,"iphone 5s 32gb","946000","Oct",103.05,"B",219411.764705882
"1609",180000,"iphone 6 32gb","946000","Mar",95.96,"B",315000
"1610",180000,"iphone 6 16gb","789800","Jun",102.59,"C",427500
"1611",180000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1612",180000,"iphone se 64gb","634700","Mar",95.96,"C",366250
"1613",180000,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1614",180000,"xperia z3 32gb","799000","May",102.59,"B",182500
"1615",180000,"iphone 5s 16gb","814000","Apr",102.59,"B",208750
"1616",180000,"optimus g 32gb","968000","Oct",103.05,"B",135967.741935484
"1617",180000,"galaxy folder 8gb","297000","Mar",95.96,"B",122272.727272727
"1618",180000,"galaxy folder 8gb","297000","Mar",95.96,"B",122272.727272727
"1619",180000,"galaxy folder 8gb","297000","Mar",95.96,"B",122272.727272727
"1620",180000,"galaxy folder 8gb","297000","Mar",95.96,"B",122272.727272727
"1621",180000,"galaxy folder 8gb","297000","Mar",95.96,"B",122272.727272727
"1622",180000,"iphone se 64gb","634700","Aug",102.59,"C",470000
"1623",180000,"iphone se 64gb","634700","Aug",102.59,"C",470000
"1624",180000,"galaxy note3 32gb","1067000","Jul",102.59,"A",192500
"1625",180000,"galaxy note3 32gb","1067000","Oct",103.05,"A",136525.423728814
"1626",185000,"iphone 5s 16gb","814000","Mar",95.96,"B",155285.714285714
"1627",188000,"iphone 6 64gb","924000","Mar",95.96,"C",395502.512562814
"1628",190000,"galaxy a8 2016 32gb","649000","Oct",103.05,"B",194166.666666667
"1629",190000,"lg g5 32gb","836000","Mar",95.96,"C",352173.913043478
"1630",190000,"g4 32gb","825000","Mar",95.96,"B",157714.285714286
"1631",190000,"iphone 5s 16gb","814000","Oct",103.05,"B",174000
"1632",190000,"galaxy a7 2016 16gb","599500","Oct",103.05,"C",305384.615384615
"1633",190000,"iphone 4s 32gb","946000","May",102.59,"A",176666.666666667
"1634",190000,"iphone 4s 32gb","946000","May",102.59,"A",176666.666666667
"1635",190000,"iphone 4s 32gb","946000","May",102.59,"A",176666.666666667
"1636",190000,"iphone 4s 32gb","946000","May",102.59,"A",176666.666666667
"1637",190000,"g4 32gb","825000","Oct",103.05,"B",149818.181818182
"1638",190000,"galaxy note4 32gb","957000","Mar",95.96,"B",206578.947368421
"1639",190000,"galaxy a8 2016 32gb","649000","Mar",95.96,"B",218392.857142857
"1640",190000,"galaxy s6 32gb","854000","Mar",95.96,"C",220655.737704918
"1641",190000,"galaxy s6 32gb","854000","Aug",102.59,"C",190000
"1642",190000,"im-100 32gb","449900","Mar",95.96,"B",141538.461538462
"1643",190000,"iphone 5s 16gb","814000","Jul",102.59,"B",191250
"1644",190000,"iphone 5s 16gb","814000","Sep",103.05,"B",198888.888888889
"1645",190000,"galaxy s6 64gb","924000","Oct",103.05,"C",294186.046511628
"1646",190000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1647",190000,"iphone 5s 16gb","814000","May",102.59,"B",190000
"1648",190000,"iphone 5s 16gb","814000","Apr",102.59,"B",208750
"1649",190000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1650",190000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1651",190000,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1652",190000,"iphone 6 64gb","924000","Mar",95.96,"C",395502.512562814
"1653",190000,"iphone 6 64gb","924000","Mar",95.96,"C",395502.512562814
"1654",190000,"im-100 32gb","449900","Oct",103.05,"B",233333.333333333
"1655",190000,"iphone 6 64gb","924000","Mar",95.96,"C",395502.512562814
"1656",190000,"g4 32gb","825000","Oct",103.05,"B",149818.181818182
"1657",190000,"galaxy note3 32gb","1067000","Mar",94.9,"A",133545.454545455
"1658",190000,"galaxy note3 32gb","1067000","Aug",102.59,"A",138333.333333333
"1659",197000,"iphone 6 64gb","924000","Mar",95.96,"C",395502.512562814
"1660",2e+05,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1661",2e+05,"galaxy s6 32gb","854000","Oct",103.05,"B",256800
"1662",2e+05,"galaxy s6 32gb","854000","Oct",103.05,"B",256800
"1663",2e+05,"galaxy s6 32gb","854000","Oct",103.05,"B",256800
"1664",2e+05,"iphone 6 16gb","789800","Mar",95.96,"C",282424.242424242
"1665",2e+05,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1666",2e+05,"iphone 4s 16gb","814000","Oct",103.05,"A",109000
"1667",2e+05,"iphone 4s 16gb","814000","Mar",95.96,"A",2e+05
"1668",2e+05,"iphone 5s 32gb","946000","Oct",103.05,"B",219411.764705882
"1669",2e+05,"galaxy s6 edge 32gb","979000","Oct",103.05,"C",295000
"1670",2e+05,"galaxy note3 32gb","1067000","Oct",103.05,"A",136525.423728814
"1671",2e+05,"galaxy note3 32gb","1067000","Oct",103.05,"A",136525.423728814
"1672",2e+05,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
"1673",2e+05,"iphone 5s 16gb","814000","Sep",103.05,"B",198888.888888889
"1674",2e+05,"iphone 6 16gb","789800","Oct",103.05,"C",316051.344743276
"1675",2e+05,"g4 32gb","825000","Oct",103.05,"B",149818.181818182
"1676",2e+05,"xperia z3 16gb","799000","Jun",102.59,"B",176666.666666667
"1677",2e+05,"galaxy a8 2016 32gb","649000","Mar",95.96,"B",218392.857142857
"1678",2e+05,"galaxy a8 2016 32gb","649000","Mar",95.96,"B",218392.857142857
"1679",2e+05,"lg g5 32gb","836000","Oct",103.05,"C",332570.107526882
"1680",2e+05,"lg g5 32gb","836000","Oct",103.05,"C",332570.107526882
"1681",2e+05,"lg g5 32gb","836000","Oct",103.05,"C",332570.107526882
"1682",2e+05,"galaxy s6 64gb","924000","Feb",94.9,"C",250000
"1683",2e+05,"galaxy a7 2016 16gb","599500","Mar",95.96,"C",252222.222222222
"1684",2e+05,"g4 32gb","825000","Oct",103.05,"B",149818.181818182
"1685",2e+05,"iphone 5s 16gb","814000","Sep",103.05,"B",198888.888888889
"1686",2e+05,"galaxy s6 32gb","854000","Mar",95.96,"B",220655.737704918
